date,index,start,end,type,P,dD,dD_dev,dO,dO_dev,d_excess,min_temp,max_temp,temp,precip,duration,gwt,gwt2
1428,2021-12-05,1428,2021-12-05 09:41:00,2021-12-05 23:05:00,R2,1.7,-68.94,0.44,-10.94,0.12,18.58,0.8,3.93,2.25,1.4,14,W,Zonal
1429,2021-12-06,1429,2021-12-05 23:05:00,2021-12-06 23:55:00,R1,3.2,-73.81,0.47,-11.73,0.04,20.03,0.08,4,1.24,3.6,26,E,Meridional
1430,2021-12-07,1430,2021-12-06 23:55:00,2021-12-07 07:29:00,R1,0.4,-50.51,0.35,-8.87,0.1,20.45,2.74,4,3.245,1.2,8,E,Meridional
1431,2021-12-07,1431,2021-12-07 07:29:00,2021-12-07 22:42:00,R2,2,-108.04,0.35,-14.78,0.11,10.2,2.3,4.42,3.61,2,17,E,Meridional
1432,2021-12-08,1432,2021-12-07 22:42:00,2021-12-08 07:20:00,R1,1.8,-88.64,0.36,-13.08,0.15,16,3.35,6.3,5.57,2.3,9,E,Meridional
1433,2021-12-09,1433,2021-12-09 07:30:00,2021-12-09 23:35:00,R1,1.5,-60.01,0.15,-10.7,0.11,25.59,1.22,2.58,2,1.4,17,E,Meridional
1434,2021-12-10,1434,2021-12-09 23:35:00,2021-12-10 07:24:00,R1 - neige,1.6,-159.7,0.28,-22.57,0.11,20.86,0.07,2.08,1.155,0,8,E,Meridional
1435,2021-12-10,1435,2021-12-10 07:24:00,2021-12-10 20:49:00,R2 - neige & pluie,7.3,-121.66,0.22,-17.54,0.04,18.66,0.03,3.19,1.61,7.6,15,E,Meridional
1436,2021-12-10,1436,2021-12-10 20:49:00,2021-12-11 11:16:00,R1,2.6,-130.07,0.4,-18.83,0.07,20.57,0.54,3.24,1.01,3.3,15,E,Meridional
1437,2021-12-12,1437,2021-12-12 07:30:00,2021-12-12 14:49:00,R1,0.4,-57.88,0.5,-9.74,0.18,20.04,3.01,5.22,4.2,0.2,8,W,Zonal
1438,2021-12-13,1438,2021-12-12 22:30:00,2021-12-13 07:33:00,R1 - brouillard,0.2,-33.11,0.12,-6.41,0.05,18.17,5.1,6.07,5.735,0.2,10,W,Zonal
1439,2021-12-23,1439,2021-12-23 22:30:00,2021-12-24 10:19:00,R1,0.6,-34.37,0.15,-6.11,0.09,14.51,6.3,7.71,6.64,0.2,12,SW,Mixed
1440,2021-12-24,1440,2021-12-24 10:19:00,2021-12-24 23:50:00,R2,1.8,-59.6,0.15,-9.05,0.16,12.8,6.43,7.82,7.49,1.5,15,N,Meridional
1441,2021-12-25,1441,2021-12-24 23:50:00,2021-12-25 09:35:00,R1,2.1,-67.39,0.48,-9.87,0.15,11.57,6.99,7.82,7.39,1.7,11,N,Meridional
1442,2021-12-25,1442,2021-12-25 09:35:00,2021-12-25 20:49:00,R2,0.2,-56.71,0.25,-8.87,0.1,14.25,3.63,8.92,7.93,0.2,12,N,Meridional
1443,2021-12-26,1443,2021-12-25 20:49:00,2021-12-26 12:37:00,R1,3.3,-61.47,0.35,-10.12,0.05,19.49,1.83,3.63,2.16,2.6,17,N,Meridional
1444,2021-12-26,1444,2021-12-26 12:37:00,2021-12-26 23:20:00,R2,7.5,-79.84,0.06,-12.14,0.08,17.28,2.72,3.95,3.25,5.9,11,N,Meridional
1445,2021-12-27,1445,2021-12-26 23:20:00,2021-12-27 09:01:00,R1,3.3,-61.39,0.25,-9.12,0.12,11.57,3.95,8.16,4.71,2.7,11,W,Zonal
1446,2021-12-27,1446,2021-12-27 09:01:00,2021-12-27 22:14:00,R2,1,-61.15,0.28,-9.11,0.07,11.73,7.57,9.32,8.025,0.8,14,W,Zonal
1447,2021-12-28,1447,2021-12-27 22:14:00,2021-12-28 10:00:00,R1,10.5,-105.61,0.25,-14.62,0.09,11.35,7.39,9.68,8.47,9.1,13,W,Zonal
1448,2021-12-28,1448,2021-12-28 10:00:00,2021-12-28 17:44:00,R2,2.7,-39.89,0.2,-6.61,0.06,12.99,7.68,10.05,9.36,4.6,9,W,Zonal
1449,2021-12-28,1449,2021-12-28 17:44:00,2021-12-29 12:10:00,R1,3.2,-29.63,0.37,-5.14,0.06,11.49,7.51,8.4,8.05,3.6,19,W,Zonal
1450,2021-12-29,1450,2021-12-29 12:10:00,2021-12-29 23:59:00,R2,2.1,-39.49,0.18,-5.86,0.09,7.39,8.34,13.28,11.25,2,13,W,Zonal
1451,2021-12-30,1451,2021-12-29 23:59:00,2021-12-30 10:23:00,R1,2.5,-11.72,0.23,-2.29,0.04,6.6,12.25,12.72,12.48,1.7,11,W,Zonal
1452,2021-12-30,1452,2021-12-30 10:23:00,2021-12-31 13:47:00,R1 - pluies fines de la veille,0.7,-6.54,0.19,-1.93,0.09,8.9,5.12,13.2,11.6,0.8,29,W,Zonal
1453,2022-01-02,1453,2022-01-01 22:30:00,2022-01-02 10:02:00,R1,0.3,-12.64,0.31,-3.11,0.05,12.24,2.87,8.31,4.05,0.1,12,W,Zonal
1454,2022-01-03,1454,2022-01-02 22:30:00,2022-01-03 07:34:00,R1,4.3,-25.46,0.29,-4.99,0.11,14.46,9.14,11.02,9.445,5.5,10,W,Zonal
1455,2022-01-03,1455,2022-01-03 07:34:00,2022-01-03 23:48:00,R2,9.7,-40.31,0.16,-6.84,0.08,14.41,8.98,10.24,9.51,10.5,17,W,Zonal
1456,2022-01-04,1456,2022-01-03 23:48:00,2022-01-04 07:07:00,R1,16.4,-63.07,0.09,-9.23,0.04,10.77,8.03,10.17,9.91,18.6,8,W,Zonal
1457,2022-01-04,1457,2022-01-04 07:07:00,2022-01-04 12:48:00,R2,10.5,-88.6,0.16,-12.68,0.06,12.84,5.41,8.03,5.77,12.5,7,W,Zonal
1458,2022-01-04,1458,2022-01-04 12:48:00,2022-01-04 20:10:00,R3,1.9,-110.17,0.32,-14.77,0.1,7.98999999999999,5.67,6.18,5.825,2.6,8,W,Zonal
1459,2022-01-04,1459,2022-01-04 20:10:00,2022-01-05 07:29:00,R1,7.5,-75.36,0.19,-10.9,0.04,11.84,0.61,6.02,3.02,9.1,12,W,Zonal
1460,2022-01-07,1460,2022-01-07 07:30:00,2022-01-07 21:31:00,R1 - neige le matin, suivie par pluie,3.1,-30.13,0.41,-6.72,0.08,23.63,0.54,3.08,2.18,3.2,15,W,Zonal
1461,2022-01-08,1461,2022-01-07 21:31:00,2022-01-08 09:38:00,R1,8.1,-69.89,0.28,-11.57,0.01,22.67,0.85,3.08,1.03,7.5,13,W,Zonal
1462,2022-01-08,1462,2022-01-08 09:38:00,2022-01-08 19:18:00,R2,5.2,-78.86,0.21,-12.19,0.11,18.66,1.12,3.76,2.44,5.5,10,W,Zonal
1463,2022-01-08,1463,2022-01-08 19:18:00,2022-01-09 09:05:00,R1,13.1,-131.43,0.5,-17.93,0.11,12.01,3.06,5.13,3.58,17.4,15,W,Zonal
1464,2022-01-17,1464,2022-01-16 22:30:00,2022-01-17 07:29:00,R1,1.3,-57.25,0.34,-9.22,0.09,16.51,-0.17,1.03,0.46,0.1,9,NW,Mixed
1465,2022-01-19,1465,2022-01-19 07:30:00,2022-01-19 23:35:00,R1,1.8,-43.4,0.16,-7.17,0.05,13.96,0.55,3.61,1.83,1.5,17,NW,Mixed
1466,2022-01-20,1466,2022-01-20 07:30:00,2022-01-20 12:50:00,R1,0.15,-39.84,0.35,-6.86,0.13,15.04,1.6,3.86,3.14,0,6,NW,Mixed
1467,2022-01-25,1467,2022-01-23 07:30:00,2022-01-26 23:21:00,R1 - brouillard sur 3 jours,0.4,-31.32,0.36,-6.03,0.08,16.92,-3.43,6.02,-0.665,0.1,88,HCE,Mixed
1468,2022-01-29,1468,2022-01-29 00:01:00,2022-01-29 09:01:00,R1,0.7,-35.77,0.37,-6.37,0.06,15.19,2.24,3.25,2.405,0.3,10,NW,Mixed
1469,2022-01-30,1469,2022-01-29 22:30:00,2022-01-30 09:05:00,R1,2.4,-33.34,0.33,-5.27,0.08,8.81999999999999,1.62,8.16,3.76,0.1,11,NW,Mixed
1470,2022-02-01,1470,2022-01-31 22:30:00,2022-02-01 07:34:00,R1,2.6,-37.62,0.3,-6.73,0.07,16.22,1.05,3.35,1.92,0.4,10,NW,Mixed
1471,2022-02-01,1471,2022-02-01 07:34:00,2022-02-01 22:56:00,R2,2.1,-17.81,0.37,-4.32,0.09,16.75,1.05,8.22,4.62,2,16,NW,Mixed
1472,2022-02-02,1472,2022-02-02 07:30:00,2022-02-02 23:54:00,R1,1.4,-20.25,0.39,-3.32,0.05,6.31,7.18,8.69,7.66,0.8,17,NW,Mixed
1473,2022-02-04,1473,2022-02-03 22:30:00,2022-02-04 07:31:00,R1,1.1,-28.31,0.28,-4.52,0.1,7.85,4.6,5.26,4.865,0.3,10,NW,Mixed
1474,2022-02-04,1474,2022-02-04 07:31:00,2022-02-04 23:00:00,R2,2.6,-28.81,0.33,-4.99,0.16,11.11,1.6,6.74,5.305,3.9,16,NW,Mixed
1475,2022-02-06,1475,2022-02-05 22:30:00,2022-02-06 09:55:00,R1,1.3,-22.27,0.36,-4.74,0.08,15.65,3.98,5.35,4.735,2.2,12,NW,Mixed
1476,2022-02-06,1476,2022-02-06 09:55:00,2022-02-06 12:53:00,R2,8,-83.65,0.37,-12.49,0.06,16.27,5.22,5.94,5.32,15.5,4,NW,Mixed
1477,2022-02-06,1477,2022-02-06 12:53:00,2022-02-06 16:00:00,R3,5.1,-64.82,0.25,-10.02,0.06,15.34,5.94,7.62,6.76,13.1,4,NW,Mixed
1478,2022-02-06,1478,2022-02-06 16:00:00,2022-02-06 19:46:00,R4,11.8,-53.18,0.5,-8.37,0.09,13.78,6.46,8.12,7.19,18.8,5,NW,Mixed
1479,2022-02-06,1479,2022-02-06 19:46:00,2022-02-06 22:37:00,R5,2,-46.59,0.37,-7.3,0.05,11.81,5.3,8.12,7.41,5.7,4,NW,Mixed
1480,2022-02-07,1480,2022-02-06 22:37:00,2022-02-07 06:56:00,R1,1.3,-56.58,0.39,-8.95,0.01,15.02,1.61,5.3,3.6,2.4,9,NW,Mixed
1481,2022-02-08,1481,2022-02-07 22:30:00,2022-02-08 23:12:00,R1,1.4,-15.63,0.27,-3.63,0.05,13.41,3.15,6.83,5.19,1.1,25,W,Zonal
1482,2022-02-10,1482,2022-02-10 07:30:00,2022-02-10 20:15:00,R1,1.2,-3.74,0.45,-2.45,0.13,15.86,5.15,6.05,5.47,1,13,W,Zonal
1483,2022-02-10,1483,2022-02-10 20:15:00,2022-02-11 07:41:00,R1,3.4,-57.46,0.19,-8.74,0.07,12.46,0.57,5.42,1.9,3.7,13,W,Zonal
1484,2022-02-14,1484,2022-02-14 07:30:00,2022-02-14 13:05:00,R1,0.4,-34,0.34,-5.44,0.06,9.52,8.09,8.79,8.67,0.3,6,SW,Mixed
1485,2022-02-15,1485,2022-02-14 13:05:00,2022-02-15 07:57:00,R1,1.1,-51.59,0.36,-8.38,0.04,15.45,4.68,8.75,5.65,1.4,20,W,Zonal
1486,2022-02-15,1486,2022-02-15 07:57:00,2022-02-15 23:22:00,R2,1.5,-34.28,0.45,-6.01,0.04,13.8,4.9,7.7,6.24,1.6,16,W,Zonal
1487,2022-02-16,1487,2022-02-15 23:22:00,2022-02-16 09:37:00,R1,9.4,-74.61,0.44,-10.58,0.04,10.03,5.99,8.72,7.125,13.8,12,W,Zonal
1488,2022-02-16,1488,2022-02-16 09:37:00,2022-02-16 14:40:00,R2,2.1,-40.15,0.39,-5.83,0.06,6.49,8.72,12.23,10.445,3.1,6,W,Zonal
1489,2022-02-16,1489,2022-02-16 14:40:00,2022-02-16 21:17:00,R3,2.3,-12.87,0.21,-2.1,0.06,3.93,11.57,12.57,11.91,3.4,7,W,Zonal
1490,2022-02-17,1490,2022-02-16 21:17:00,2022-02-17 08:08:00,R1,3.8,-9.51,0.14,-1.5,0.04,2.49,8.93,12.05,11.53,8.9,12,W,Zonal
1491,2022-02-18,1491,2022-02-17 22:30:00,2022-02-18 08:17:00,R1,2.6,-2.93,0.31,-1.74,0.07,10.99,7.25,8.82,7.79,0.6,10,W,Zonal
1492,2022-02-18,1492,2022-02-18 08:17:00,2022-02-18 20:22:00,R2,3.1,-17.72,0.49,-3.09,0.06,7,7.35,10.81,10.15,6.9,13,W,Zonal
1493,2022-02-20,1493,2022-02-19 22:30:00,2022-02-20 09:27:00,R1,2.3,-3.14,0.41,-2.33,0.02,15.5,4.93,6.54,6.01,2.7,11,NW,Mixed
1494,2022-02-20,1494,2022-02-20 09:27:00,2022-02-20 17:00:00,R2,1.7,-9.24,0.08,-2.84,0.09,13.48,6.54,8.92,8.06,3.1,9,NW,Mixed
1495,2022-02-21,1495,2022-02-20 17:00:00,2022-02-21 07:32:00,R1,4.3,-15.03,0.26,-3.5,0.05,12.97,2.33,9.12,8.325,12.6,16,NW,Mixed
1496,2022-02-21,1496,2022-02-21 07:32:00,2022-02-21 21:16:00,R2,8.7,-19.29,0.33,-5.19,0.04,22.23,2.33,5.97,4.895,12.9,14,NW,Mixed
1497,2022-02-22,1497,2022-02-21 21:16:00,2022-02-22 19:48:00,R1,2.2,-3.56,0.38,-2.47,0.03,16.2,3.63,8.28,5.065,2.9,24,W,Zonal
1498,2022-02-22,1498,2022-02-22 19:48:00,2022-02-23 07:19:00,R1,2.1,-9.27,0.4,-2.59,0.01,11.45,-0.4,8.61,5.995,2.2,12,W,Zonal
1499,2022-02-24,1499,2022-02-24 07:30:00,2022-02-24 23:38:00,R1,3.2,-26.05,0.3,-5.32,0.02,16.51,1.66,9.48,7.64,4.5,17,W,Zonal
1500,2022-03-13,1500,2022-03-13 22:30:00,2022-03-14 07:30:00,R1,8.7,-77.19,0.35,-11.05,0.08,11.21,5.82,7.91,6.215,1.6,10,S,Meridional
1501,2022-03-15,1501,2022-03-14 22:30:00,2022-03-15 07:55:00,R1,2.5,-65.73,0.06,-8.98,0.12,6.11,2.45,5.16,3.515,2.5,10,E,Meridional
1502,2022-03-15,1502,2022-03-15 07:55:00,2022-03-15 21:05:00,R2 - poussière du Sahara,11.5,-52.3,0.19,-8.73,0.07,17.54,4.72,6.81,6.025,12.4,14,E,Meridional
1503,2022-03-30,1503,2022-03-29 22:30:00,2022-03-30 07:40:00,R1 - passage heure d'été,5,-46.06,0.26,-7.25,0.05,11.94,7.13,9.8,7.995,6.9,10,N,Meridional
1504,2022-03-30,1504,2022-03-30 07:40:00,2022-03-30 22:39:00,R2,3.7,-35.63,0.34,-6.74,0.11,18.29,6.52,9.3,7.9,3.6,16,N,Meridional
1505,2022-03-31,1505,2022-03-30 22:39:00,2022-04-01 07:15:00,R1,5,-43.37,0.33,-7.6,0.07,17.43,-0.7,6.52,4.48,5,33,N,Meridional
1506,2022-04-05,1506,2022-04-04 22:30:00,2022-04-05 07:48:00,R1,1.4,-31.26,0.1,-5.89,0.1,15.86,4.23,5.33,4.57,0.9,10,W,Zonal
1507,2022-04-05,1507,2022-04-05 07:48:00,2022-04-05 23:07:00,R2,1.6,-6.1,0.24,-2.04,0.05,10.22,5.33,9.36,8.22,1.6,16,W,Zonal
1508,2022-04-07,1508,2022-04-06 22:30:00,2022-04-07 07:45:00,R1,5.6,-27.98,0.35,-4.7,0.08,9.62,8.36,9.32,8.56,9.9,10,NW,Mixed
1509,2022-04-11,1509,2022-04-11 07:30:00,2022-04-11 19:50:00,R1 - Cumul depuis 07.04 - très pluvieux le 08.04 & neige,39.3,-93.53,0.21,-12.86,0.05,9.34999999999999,6,16.09,12.97,0,13,S,Meridional
1510,2022-04-24,1510,2022-04-23 22:30:00,2022-04-24 10:15:00,R1,0.15,-51.07,0.3,-7.56,0.04,9.41,8.66,11.28,9.455,0.2,12,S,Meridional
1511,2022-04-24,1511,2022-04-24 17:00:00,2022-04-24 18:00:00,R2 - entre 17:00 et 18:00,2,-46.62,0.26,-6.23,0.05,3.22000000000001,11.61,12.07,11.84,1.9,2,S,Meridional
1512,2022-04-24,1512,2022-04-24 18:00:00,2022-04-24 23:44:00,R3 - orage,1.8,-62.53,0.37,-10.3,0.11,19.87,6.62,12.07,9.67,2.1,7,S,Meridional
1513,2022-05-05,1513,2022-05-05 08:00:00,2022-05-05 20:14:00,R1,0.7,-55.13,0.47,-7.99,0.11,8.79,12.68,16.61,15.5,0.8,13,N,Meridional
1514,2022-05-16,1514,2022-05-16 00:01:00,2022-05-16 06:45:00,R1 - complété par qqs gouttes sur feuilles,0.1,8.56,0.46,3.7,0.13,-21.04,13.95,18.01,14.645,0.1,8,S,Meridional
1515,2022-05-16,1515,2022-05-16 06:45:00,2022-05-16 19:15:00,R2,0.3,5.52,0.32,2.62,0.09,-15.44,18.01,21.03,19.67,0.2,13,S,Meridional
1516,2022-05-19,1516,2022-05-19 12:00:00,2022-05-19 12:40:00,R1 - orage,0.3,-3.61,0.25,2.22,0.1,-21.37,26.87,28.14,27.505,0,2,S,Meridional
1517,2022-05-20,1517,2022-05-20 16:00:00,2022-05-20 16:50:00,R1,1,-1.34,0.4,0.49,0.16,-5.26,22.19,26.26,24.225,0,2,W,Zonal
1518,2022-05-23,1518,2022-05-23 00:01:00,2022-05-23 08:15:00,R1,0.6,-3.88,0.27,2.1,0.05,-20.68,12.97,16.58,13.66,0.5,9,S,Meridional
1519,2022-05-23,1519,2022-05-23 16:00:00,2022-05-23 16:15:00,R2 - orage,7.5,-21.34,0.36,-3.74,0.1,8.58,18.74,18.74,18.74,14.4,2,S,Meridional
1520,2022-05-23,1520,2022-05-23 16:15:00,2022-05-23 17:00:00,R3,1.7,-24.96,0.24,-4.1,0.08,7.84,18.6,18.74,18.67,7.2,2,S,Meridional
1521,2022-05-23,1521,2022-05-23 18:40:00,2022-05-23 18:55:00,R4,1.7,-23.03,0.48,-4.2,0.09,10.57,15.43,15.43,15.43,0.6,2,S,Meridional
1522,2022-05-24,1522,2022-05-24 00:01:00,2022-05-24 08:00:00,R1,10,-42.09,0.33,-6.79,0.09,12.23,11.28,13.98,12.41,10.1,9,W,Zonal
1523,2022-05-24,1523,2022-05-24 08:00:00,2022-05-24 22:44:00,R2,0.7,-36.04,0.41,-5.66,0.09,9.24,9.44,15.47,14.105,0.4,16,W,Zonal
1524,2022-06-03,1524,2022-06-03 07:00:00,2022-06-03 19:00:00,R1,0.4,-10.65,0.19,-0.96,0.12,-2.97,14.12,22,18.89,0.3,13,N,Meridional
1525,2022-06-05,1525,2022-06-05 00:01:00,2022-06-05 08:15:00,R1,6,-45.09,0.44,-6.06,0.13,3.38999999999999,16.82,18.76,17.34,5.8,9,N,Meridional
1526,2022-06-05,1526,2022-06-05 08:15:00,2022-06-05 09:55:00,R2,1,-41.21,0.16,-6.13,0.03,7.83,17.34,19.81,18.27,1.1,3,N,Meridional
1527,2022-06-05,1527,2022-06-05 09:55:00,2022-06-05 13:00:00,R3,6,-42.33,0.19,-6.6,0.06,10.47,18.52,19.81,19.02,6,4,N,Meridional
1528,2022-06-05,1528,2022-06-05 13:00:00,2022-06-05 16:00:00,R4,2.1,-48.59,0.29,-7.57,0.06,11.97,16.22,19.17,17.355,3.1,4,N,Meridional
1529,2022-06-05,1529,2022-06-05 16:00:00,2022-06-05 20:45:00,R5,1.2,-53.04,0.28,-6.93,0.05,2.4,15.93,16.81,16.485,1.7,6,N,Meridional
1530,2022-06-05,1530,2022-06-05 20:45:00,2022-06-05 23:55:00,R6,0.8,-30.85,0.33,-5.07,0.07,9.71,15.21,16.63,15.875,0.4,4,N,Meridional
1531,2022-06-06,1531,2022-06-05 23:55:00,2022-06-06 09:45:00,R1,0.2,-27.11,0.48,-4.61,0.09,9.77,14.47,15.27,14.88,0,8,N,Meridional
1532,2022-06-06,1532,2022-06-06 07:00:00,2022-06-06 18:00:00,R1,3.4,-47.16,0.42,-6.86,0.11,7.72000000000001,15.04,20.2,19.275,0.1,12,N,Meridional
1533,2022-06-08,1533,2022-06-08 07:00:00,2022-06-08 18:40:00,R1,3.6,-33.2,0.16,-4.87,0.09,5.76,14.41,16.98,15.79,3.7,13,N,Meridional
1534,2022-06-20,1534,2022-06-20 00:01:00,2022-06-20 07:10:00,R1,2.5,-22.29,0.3,-3.55,0.06,6.11,15.96,19.44,16.64,2.4,8,N,Meridional
1535,2022-06-22,1535,2022-06-22 16:00:00,2022-06-22 18:55:00,R1 - orage,1,-19.18,0.26,-2.63,0.15,1.86,19.22,22.67,22.005,0.8,4,N,Meridional
1536,2022-06-23,1536,2022-06-23 22:00:00,2022-06-23 22:49:00,R1,2.7,-23.52,0.21,-4.35,0.1,11.28,18.29,18.38,18.335,3.8,2,S,Meridional
1537,2022-06-24,1537,2022-06-23 22:49:00,2022-06-24 07:05:00,R1,3.3,-19.94,0.49,-4.05,0.08,12.46,16.59,18.38,16.99,2.3,9,S,Meridional
1538,2022-06-24,1538,2022-06-24 07:05:00,2022-06-24 23:59:00,R2 - deux orages (12:00 & 20:00),6.4,-43.75,0.33,-6.61,0.03,9.13,15.55,22.12,20.205,8.9,18,S,Meridional
1539,2022-06-25,1539,2022-06-25 21:30:00,2022-06-25 23:19:00,R1 - orage à 21:30,4.6,-37.77,0.42,-5.34,0.02,4.95,15.48,15.69,15.585,4.4,2,S,Meridional
1540,2022-06-26,1540,2022-06-26 20:00:00,2022-06-26 21:25:00,R1,1.7,-41.03,0.41,-5.37,0.1,1.93,15.46,15.99,15.725,1.4,2,S,Meridional
1541,2022-06-26,1541,2022-06-26 21:25:00,2022-06-27 07:25:00,R1,1.2,-38.25,0.37,-5.16,0.04,3.03,14.64,15.46,14.94,1.9,11,S,Meridional
1542,2022-06-27,1542,2022-06-27 07:25:00,2022-06-27 22:42:00,R2,0.2,-34.5,0.31,-4.66,0.09,2.78,14.35,19.07,17.65,0.1,17,S,Meridional
1543,2022-06-28,1543,2022-06-27 22:42:00,2022-06-28 07:31:00,R1,0.4,-12.16,0.43,-2.32,0.02,6.4,11.88,17.33,14.005,0.3,10,E,Meridional
1544,2022-06-30,1544,2022-06-30 07:00:00,2022-06-30 23:05:00,R1,1.3,-32.65,0.4,-4.84,0.05,6.07,12.81,26.38,18.71,1.3,17,E,Meridional
1545,2022-07-20,1545,2022-07-20 07:00:00,2022-07-20 07:30:00,R1 - premier orage,0.3,-13.21,0.32,-1.13,0.04,-4.17,19.89,22.1,20.995,0.3,2,SW,Mixed
1546,2022-07-20,1546,2022-07-20 19:45:00,2022-07-20 21:30:00,R2 - orages,7,-11.68,0.4,-2.47,0.05,8.08,17.16,18.61,17.68,5.7,3,SW,Mixed
1547,2022-07-20,1547,2022-07-20 21:30:00,2022-07-21 07:20:00,R1,0.2,-10.48,0.39,-2.4,0.08,8.72,16.69,18.5,17.185,0,10,SW,Mixed
1548,2022-07-23,1548,2022-07-23 01:30:00,2022-07-23 09:15:00,R1,1.6,8.04,0.21,1.35,0.09,-2.76,16.15,21.04,17.715,0.9,8,SW,Mixed
1549,2022-08-05,1549,2022-08-04 23:15:00,2022-08-05 07:10:00,R1 - orages + pluie,8.8,-10.67,0.37,-1.31,0.05,-0.19,18.57,21.42,19.77,8.5,9,HCE,Mixed
1550,2022-08-05,1550,2022-08-05 07:10:00,2022-08-05 14:45:00,R2 - pluie du matin,2.9,-0.1,0.3,-0.52,0.12,4.06,18.41,23.67,20.88,2.9,9,HCE,Mixed
1551,2022-08-15,1551,2022-08-06,2022-08-19 16:50:00,R1 - retour de vacances,4,-28.5,0.24,-3.64,0.06,0.620000000000001,9.41,29.93,20.575,2.5,330,E,Meridional
1552,2022-08-20,1552,2022-08-20 00:01:00,2022-08-20 13:01:00,R1 - pluie de la nuit,0.3,-23.19,0.35,-3.47,0.08,4.57,14.86,22.23,17.63,0.1,14,S,Meridional
1553,2022-08-31,1553,2022-08-31 11:00:00,2022-08-31 19:10:00,R1 - orage vers 11:00,17.4,-66.98,0.48,-10.51,0.01,17.1,16.14,22.64,21.07,0,9,E,Meridional
1554,2022-09-03,1554,2022-09-03 00:01:00,2022-09-03 09:15:00,R1,3.7,-50.99,0.38,-7.51,0.04,9.09,15.15,18.41,15.465,0,10,E,Meridional
1555,2022-09-03,1555,2022-09-03 09:15:00,2022-09-03 12:22:00,R2,0.3,-47.22,0.13,-7,0.08,8.78,18.41,21.87,20.655,0,4,E,Meridional
1556,2022-09-03,1556,2022-09-03 12:22:00,2022-09-03 23:59:00,R3,1.9,-41.64,0.13,-5.46,0.03,2.04,13.36,21.98,19.53,0,13,E,Meridional
1557,2022-09-05,1557,2022-09-05 19:30:00,2022-09-05 20:30:00,R1 - orage,2.8,-10.15,0.32,-0.8,0.09,-3.75,19.73,19.96,19.845,0,2,E,Meridional
1558,2022-09-06,1558,2022-09-06 06:30:00,2022-09-06 08:09:00,R1 - orage,3.6,-18.49,0.41,-2.74,0.06,3.43,14.08,16.95,15.515,0,2,E,Meridional
1559,2022-09-07,1559,2022-09-07 06:30:00,2022-09-07 07:38:00,R1 - orage,2.2,-16.48,0.21,-2.78,0.1,5.76,15.74,16.26,16,0,2,E,Meridional
1560,2022-09-07,1560,2022-09-07 07:38:00,2022-09-08 07:00:00,R1,5.8,-32.73,0.27,-5.35,0.06,10.07,14.56,22.02,17.545,0,24,E,Meridional
1561,2022-09-08,1561,2022-09-08 07:00:00,2022-09-08 22:07:00,R2,1.6,-34.17,0.49,-4.89,0.03,4.95,14.7,19.39,17.27,0,16,E,Meridional
1562,2022-09-09,1562,2022-09-09 16:00:00,2022-09-09 17:30:00,R1 - orage,3.7,-49.75,0.25,-7.46,0.02,9.93,15.74,17.22,16.38,0,3,E,Meridional
1563,2022-09-09,1563,2022-09-09 17:30:00,2022-09-10 08:55:00,R1,5,-42.42,0.13,-6.49,0.06,9.5,13.67,15.74,14.005,0,16,E,Meridional
1564,2022-09-10,1564,2022-09-10 08:55:00,2022-09-10 23:59:00,R2,7.7,-41.01,0.32,-5.63,0.12,4.03,14.12,17.3,15.145,0,16,E,Meridional
1565,2022-09-11,1565,2022-09-10 23:59:00,2022-09-11 10:09:00,R1,1.2,-39.51,0.46,-5.43,0.13,3.93,13.4,16.25,14.4,0,11,S,Meridional
1566,2022-09-14,1566,2022-09-14 00:01:00,2022-09-14 01:50:00,R1,0.6,-11.01,0.46,-0.76,0.14,-4.93,17.05,17.96,17.55,0,3,W,Zonal
1567,2022-09-14,1567,2022-09-14 01:50:00,2022-09-14 08:05:00,R2,2.9,-24.44,0.33,-4.2,0.12,9.16,15.68,17.76,16.43,0,7,W,Zonal
1568,2022-09-14,1568,2022-09-14 08:05:00,2022-09-14 18:40:00,R3,8.8,-52.01,0.33,-7.26,0.07,6.07,16.69,23.69,21.665,0,12,W,Zonal
1569,2022-09-14,1569,2022-09-14 18:40:00,2022-09-14 19:15:00,R4,11.4,-52.8,0.38,-8.27,0.03,13.36,16.69,16.69,16.69,0,2,W,Zonal
1570,2022-09-14,1570,2022-09-14 19:15:00,2022-09-14 20:10:00,R5,3.2,-56.98,0.26,-8.36,0.09,9.9,16.36,16.69,16.525,0,2,W,Zonal
1571,2022-09-14,1571,2022-09-14 20:10:00,2022-09-15 07:30:00,R1,1.2,-52.37,0.3,-7.16,0.05,4.91,13.79,17.28,16.04,0,13,W,Zonal
1572,2022-09-17,1572,2022-09-17 07:00:00,2022-09-17 23:30:00,R1,1.9,-33.35,0.41,-6.07,0.11,15.21,8.87,12.92,10.815,0,18,NW,Mixed
1573,2022-09-26,1573,2022-09-26 07:00:00,2022-09-26 22:52:00,R1,7.6,-32.35,0.38,-4.44,0.11,3.17,8.62,13.54,10.09,0,17,N,Meridional
1574,2022-09-26,1574,2022-09-26 22:52:00,2022-09-27 07:45:00,R1,2.7,-49.53,0.2,-7.75,0.08,12.47,7.94,9.69,8.515,0,10,N,Meridional
