date,ID,Sampling start,Sampling end,Precipitation type,Rainfall [mm],dD,dD stdev,d18O,d18O stdev,d_excess,time,duration,gwt
1389,2021-09-29,1423,2021-09-29 07:30:00,2021-09-29 19:02:00,R1,3.9,-29.18,0.28,-6.14,0.09,19.94,6,12,West
1390,2021-10-01,1424,2021-10-01 20:00:00,2021-10-02 09:23:00,R1 - date à vérifier,2,-21.34,0.25,-4.43,0.06,14.1,19,13,West
1391,2021-10-02,1425,2021-10-03 20:00:00,2021-10-04 09:08:00,R1 - atmos. river (date à vérifier),2.6,-4.04,0.21,-0.79,0.06,2.28,19,13,South West
1392,2021-10-03,1426,2021-10-04 09:08:00,2021-10-04 12:27:00,R2 - atmos. river (date à vérifier),1,0.7,0.28,-0.17,0.05,2.06,8,3,South West
1393,2021-10-03,1427,2021-10-04 12:27:00,2021-10-04 14:32:00,R3 - atmos. river (date à vérifier),3.1,-17.8,0.31,-4.08,0.08,14.84,11,2,South West
1394,2021-10-03,1428,2021-10-04 14:32:00,2021-10-04 23:11:00,R4 - atmos. river (date à vérifier),1.4,-64.36,0.33,-8.92,0.04,7,13,9,South West
1395,2021-10-05,1430,2021-10-05 22:41:00,2021-10-06 07:24:00,R1 - date à vérifier,0.4,-41.45,0.47,-7.21,0.03,16.23,21,9,South West
1396,2021-10-05,1429,2021-10-05 07:30:00,2021-10-05 22:41:00,R1 - date à vérifier,9.4,-55.07,0.38,-8.71,0.08,14.61,6,15,South West
1397,2021-10-06,1431,2021-10-06 07:24:00,2021-10-06 23:03:00,R2 - date à vérifier,3.8,-41.8,0.36,-6.89,0.09,13.32,6,16,High CE
1398,2021-10-12,1432,2021-10-12 07:30:00,2021-10-12 22:52:00,R1,1.4,-37.86,0.14,-6.4,0.05,13.34,6,15,North
1399,2021-10-12,1433,2021-10-12 22:52:00,2021-10-13 23:19:00,R1,0.2,-22.92,0.21,-4.13,0.09,10.12,21,24,North
1400,2021-10-19,1434,2021-10-19 07:30:00,2021-10-19 23:40:00,R1,2.3,-28.75,0.19,-4.66,0.04,8.53,1,16,South West
1401,2021-10-20,1436,2021-10-20 19:01:00,2021-10-21 07:37:00,R1 - tempête,4,-46.12,0.23,-7.29,0.06,12.2,18,12,South West
1402,2021-10-20,1435,2021-10-20 07:30:00,2021-10-20 19:01:00,R1,1.8,-13.74,0.26,-2.27,0.04,4.42,6,12,South West
1403,2021-10-21,1437,2021-10-21 07:37:00,2021-10-21 23:43:00,R2 - tempête,10.3,-60.12,0.25,-9.55,0.04,16.28,6,16,North West
1404,2021-10-25,1438,2021-10-25 07:30:00,2021-10-25 21:24:00,R1,1.5,-26.92,0.35,-4.84,0.07,11.8,6,14,South West
1405,2021-10-25,1439,2021-10-25 21:24:00,2021-10-26 07:34:00,R1,0.7,-12.66,0.17,-3.32,0.09,13.9,20,10,South West
1406,2021-10-28,1440,2021-10-28 22:00:00,2021-10-29 08:11:00,R1 - condens./brouillard ?,0.4,-17.06,0.17,-4.06,0.03,15.42,21,10,South West
1407,2021-10-29,1441,2021-10-29 22:00:00,2021-10-30 10:45:00,R1,9.2,-44.93,0.09,-7.33,0.06,13.71,21,13,South West
1408,2021-10-30,1443,2021-10-30 14:20:00,2021-10-30 22:05:00,R3,3.1,-60.9,0.29,-9.35,0.05,13.9,13,8,South West
1409,2021-10-30,1442,2021-10-30 10:45:00,2021-10-30 14:20:00,R2,5.1,-83.34,0.17,-12.31,0.08,15.14,9,4,South West
1410,2021-10-31,1444,2021-10-31 07:30:00,2021-10-31 18:42:00,R1 - passage heure d'hiver,0.6,-50.05,0.36,-7.52,0.04,10.11,6,11,South West
1411,2021-10-31,1445,2021-10-31 18:42:00,2021-10-31 21:55:00,R2,3.5,-53.61,0.2,-8.36,0.09,13.27,17,3,South West
1412,2021-10-31,1446,2021-10-31 21:55:00,2021-10-31 23:59:00,R1,1.4,-63.78,0.25,-9.82,0.06,14.78,20,2,South West
1413,2021-11-01,1447,2021-11-01 22:00:00,2021-11-02 07:54:00,R1,0.4,-40.4,0.39,-7.2,0.09,17.2,22,10,South
1414,2021-11-02,1448,2021-11-02 07:54:00,2021-11-02 23:59:00,R2,3.4,-69.97,0.37,-10.35,0.08,12.83,7,16,South
1415,2021-11-02,1449,2021-11-02 23:59:00,2021-11-03 08:05:00,R1,11,-90.12,0.39,-13.61,0.04,18.76,23,8,South
1416,2021-11-03,1450,2021-11-03 08:05:00,2021-11-03 23:59:00,R2,6.1,-85.24,0.17,-13.11,0.06,19.64,8,16,South
1417,2021-11-04,1451,2021-11-04 12:30:00,2021-11-04 23:59:00,R1,0.4,-76.17,0.35,-11.72,0.09,17.59,12,11,South
1418,2021-11-04,1452,2021-11-04 23:59:00,2021-11-05 08:03:00,R1,0.5,-64.19,0.38,-10.05,0.04,16.21,23,8,South
1419,2021-11-07,1453,2021-11-07 12:30:00,2021-11-07 22:20:00,R1,0.6,-35.65,0.44,-6.71,0.04,18.03,12,10,High CE
1420,2021-11-12,1454,2021-11-12 22:00:00,2021-11-13 08:55:00,R1,1.9,-30.94,0.24,-6,0.07,17.06,22,11,South West
1421,2021-11-14,1455,2021-11-14 12:30:00,2021-11-14 22:33:00,R1,2.9,-46.54,0.17,-6.92,0.07,8.82,12,10,East
1422,2021-11-15,1456,2021-11-15 22:30:00,2021-11-16 07:27:00,R1,0.9,-45.79,0.26,-7.27,0.09,12.37,22,9,East
1423,2021-11-17,1457,2021-11-17 07:30:00,2021-11-17 23:16:00,R1,0.5,-43.46,0.4,-6.96,0.08,12.22,7,16,North West
1424,2021-11-20,1458,2021-11-20 22:30:00,2021-11-21 10:34:00,R1,0.4,-37.53,0.38,-6.6,0.08,15.27,22,12,North
1425,2021-11-21,1459,2021-11-21 10:34:00,2021-11-21 22:26:00,R2,1.2,-35.93,0.47,-6.49,0.1,15.99,10,12,North
1426,2021-11-26,1460,2021-11-26 07:30:00,2021-11-26 22:02:00,R1 - pluie & neige,7.5,-59.38,0.12,-9.84,0.09,19.34,7,15,North
1427,2021-11-26,1461,2021-11-26 22:02:00,2021-11-27 09:45:00,R1,5.9,-87.48,0.11,-13.16,0.04,17.8,22,12,North
1428,2021-11-27,1462,2021-11-27 09:45:00,2021-11-27 21:51:00,R2,1.1,-54.28,0.11,-9.6,0.09,22.52,9,12,North
1429,2021-11-27,1463,2021-11-27 21:51:00,2021-11-28 09:56:00,R1,2,-95.89,0.35,-14.66,0.09,21.39,21,12,North
1430,2021-11-29,1464,2021-11-29 07:30:00,2021-11-29 22:48:00,R1,0.6,-105.85,0.29,-16.02,0.02,22.31,7,15,North
1431,2021-11-29,1465,2021-11-29 22:48:00,2021-11-30 07:37:00,R1,2.2,-52.6,0.41,-9.42,0.06,22.76,22,9,North
1432,2021-11-30,1467,2021-11-30 22:34:00,2021-12-01 07:24:00,R1,1.5,-19.58,0.28,-4.76,0.06,18.5,22,9,North West
1433,2021-11-30,1466,2021-11-30 07:37:00,2021-11-30 22:34:00,R2,3.6,-29.28,0.28,-6.09,0.06,19.44,7,15,North West
1434,2021-12-01,1468,2021-12-01 07:24:00,2021-12-01 23:25:00,R2,10.3,-84.78,0.26,-12.34,0.06,13.94,7,16,North West
1435,2021-12-01,1469,2021-12-01 23:25:00,2021-12-02 07:37:00,R1,1.3,-75.54,0.03,-11.58,0.07,17.1,23,8,North West
1436,2021-12-03,1471,2021-12-03 23:58:00,2021-12-04 09:08:00,R1,4.9,-106.9,0.17,-14.75,0.06,11.1,23,9,West
1437,2021-12-03,1470,2021-12-03 07:30:00,2021-12-03 23:58:00,R1,1.6,-39.69,0.18,-7.36,0.09,19.19,7,16,West
1438,2021-12-04,1473,2021-12-04 13:28:00,2021-12-04 22:51:00,R3,0.5,-93.96,0.42,-13,0.1,10.04,13,9,West
1439,2021-12-04,1472,2021-12-04 09:08:00,2021-12-04 13:28:00,R2,1.4,-73.33,0.41,-10.53,0.1,10.91,9,4,West
1440,2021-12-04,1474,2021-12-04 22:51:00,2021-12-05 09:41:00,R1,0.2,-64.7,0.37,-10.29,0.08,17.62,22,11,West
1441,2021-12-05,1475,2021-12-05 09:41:00,2021-12-05 23:05:00,R2,1.7,-68.94,0.44,-10.94,0.12,18.58,9,13,West
1442,2021-12-05,1476,2021-12-05 23:05:00,2021-12-06 23:55:00,R1,3.2,-73.81,0.47,-11.73,0.04,20.03,23,25,West
1443,2021-12-06,1477,2021-12-06 23:55:00,2021-12-07 07:29:00,R1,0.4,-50.51,0.35,-8.87,0.1,20.45,23,8,East
1444,2021-12-07,1479,2021-12-07 22:42:00,2021-12-08 07:20:00,R1,1.8,-88.64,0.36,-13.08,0.15,16,22,9,East
1445,2021-12-07,1478,2021-12-07 07:29:00,2021-12-07 22:42:00,R2,2,-108.04,0.35,-14.78,0.11,10.2,7,15,East
1446,2021-12-09,1480,2021-12-09 07:30:00,2021-12-09 23:35:00,R1,1.5,-60.01,0.15,-10.7,0.11,25.59,7,16,East
1447,2021-12-09,1481,2021-12-09 23:35:00,2021-12-10 07:24:00,R1 - neige,1.6,-159.7,0.28,-22.57,0.11,20.86,23,8,East
1448,2021-12-10,1483,2021-12-10 20:49:00,2021-12-11 11:16:00,R1,2.6,-130.07,0.4,-18.83,0.07,20.57,20,14,East
1449,2021-12-10,1482,2021-12-10 07:24:00,2021-12-10 20:49:00,R2 - neige & pluie,7.3,-121.66,0.22,-17.54,0.04,18.66,7,13,East
1450,2021-12-12,1485,2021-12-12 22:30:00,2021-12-13 07:33:00,R1 - brouillard,0.2,-33.11,0.12,-6.41,0.05,18.17,22,9,West
1451,2021-12-12,1484,2021-12-12 07:30:00,2021-12-12 14:49:00,R1,0.4,-57.88,0.5,-9.74,0.18,20.04,7,7,West
1452,2021-12-23,1486,2021-12-23 22:30:00,2021-12-24 10:19:00,R1,0.6,-34.37,0.15,-6.11,0.09,14.51,22,12,South West
1453,2021-12-24,1487,2021-12-24 10:19:00,2021-12-24 23:50:00,R2,1.8,-59.6,0.15,-9.05,0.16,12.8,10,14,North
1454,2021-12-24,1488,2021-12-24 23:50:00,2021-12-25 09:35:00,R1,2.1,-67.39,0.48,-9.87,0.15,11.57,23,10,North
1455,2021-12-25,1489,2021-12-25 09:35:00,2021-12-25 20:49:00,R2,0.2,-56.71,0.25,-8.87,0.1,14.25,9,11,North
1456,2021-12-25,1490,2021-12-25 20:49:00,2021-12-26 12:37:00,R1,3.3,-61.47,0.35,-10.12,0.05,19.49,20,16,North
1457,2021-12-26,1492,2021-12-26 23:20:00,2021-12-27 09:01:00,R1,3.3,-61.39,0.25,-9.12,0.12,11.57,23,10,North
1458,2021-12-26,1491,2021-12-26 12:37:00,2021-12-26 23:20:00,R2,7.5,-79.84,0.06,-12.14,0.08,17.28,12,11,North
1459,2021-12-27,1493,2021-12-27 09:01:00,2021-12-27 22:14:00,R2,1,-61.15,0.28,-9.11,0.07,11.73,9,13,West
1460,2021-12-27,1494,2021-12-27 22:14:00,2021-12-28 10:00:00,R1,10.5,-105.61,0.25,-14.62,0.09,11.35,22,12,West
1461,2021-12-28,1496,2021-12-28 17:44:00,2021-12-29 12:10:00,R1,3.2,-29.63,0.37,-5.14,0.06,11.49,17,18,West
1462,2021-12-28,1495,2021-12-28 10:00:00,2021-12-28 17:44:00,R2,2.7,-39.89,0.2,-6.61,0.06,12.99,10,8,West
1463,2021-12-29,1497,2021-12-29 12:10:00,2021-12-29 23:59:00,R2,2.1,-39.49,0.18,-5.86,0.09,7.39,12,12,West
1464,2021-12-29,1498,2021-12-29 23:59:00,2021-12-30 10:23:00,R1,2.5,-11.72,0.23,-2.29,0.04,6.6,23,10,West
1465,2021-12-30,1499,2021-12-30 10:23:00,2021-12-31 13:47:00,R1 - pluies fines de la veille,0.7,-6.54,0.19,-1.93,0.09,8.9,10,27,West
1466,2022-01-01,1500,2022-01-01 22:30:00,2022-01-02 10:02:00,R1,0.3,-12.64,0.31,-3.11,0.05,12.24,22,12,West
1467,2022-01-02,1501,2022-01-02 22:30:00,2022-01-03 07:34:00,R1,4.3,-25.46,0.29,-4.99,0.11,14.46,22,10,West
1468,2022-01-03,1502,2022-01-03 07:34:00,2022-01-03 23:48:00,R2,9.7,-40.31,0.16,-6.84,0.08,14.41,7,17,West
1469,2022-01-03,1503,2022-01-03 23:48:00,2022-01-04 07:07:00,R1,16.4,-63.07,0.09,-9.23,0.04,10.77,23,8,West
1470,2022-01-04,1504,2022-01-04 07:07:00,2022-01-04 12:48:00,R2,10.5,-88.6,0.16,-12.68,0.06,12.84,7,6,West
1471,2022-01-04,1505,2022-01-04 12:48:00,2022-01-04 20:10:00,R3,1.9,-110.17,0.32,-14.77,0.1,7.98999999999999,12,8,West
1472,2022-01-04,1506,2022-01-04 20:10:00,2022-01-05 07:29:00,R1,7.5,-75.36,0.19,-10.9,0.04,11.84,20,12,West
1473,2022-01-07,1507,2022-01-07 07:30:00,2022-01-07 21:31:00,R1 - neige le matin, suivie par pluie,3.1,-30.13,0.41,-6.72,0.08,23.63,7,15,West
1474,2022-01-07,1508,2022-01-07 21:31:00,2022-01-08 09:38:00,R1,8.1,-69.89,0.28,-11.57,0.01,22.67,21,13,West
1475,2022-01-08,1509,2022-01-08 09:38:00,2022-01-08 19:18:00,R2,5.2,-78.86,0.21,-12.19,0.11,18.66,9,10,West
1476,2022-01-08,1510,2022-01-08 19:18:00,2022-01-09 09:05:00,R1,13.1,-131.43,0.5,-17.93,0.11,12.01,19,14,West
1477,2022-01-16,1511,2022-01-16 22:30:00,2022-01-17 07:29:00,R1,1.3,-57.25,0.34,-9.22,0.09,16.51,22,9,North West
1478,2022-01-19,1512,2022-01-19 07:30:00,2022-01-19 23:35:00,R1,1.8,-43.4,0.16,-7.17,0.05,13.96,7,17,North West
1479,2022-01-20,1513,2022-01-20 07:30:00,2022-01-20 12:50:00,R1,0.15,-39.84,0.35,-6.86,0.13,15.04,7,6,North West
1480,2022-01-23,1514,2022-01-23 07:30:00,2022-01-26 23:21:00,R1 - brouillard sur 3 jours,0.4,-31.32,0.36,-6.03,0.08,16.92,7,88,High CE
1481,2022-01-29,1515,2022-01-29 00:01:00,2022-01-29 09:01:00,R1,0.7,-35.77,0.37,-6.37,0.06,15.19,0,9,North West
1482,2022-01-29,1516,2022-01-29 22:30:00,2022-01-30 09:05:00,R1,2.4,-33.34,0.33,-5.27,0.08,8.81999999999999,22,11,North West
1483,2022-01-31,1517,2022-01-31 22:30:00,2022-02-01 07:34:00,R1,2.6,-37.62,0.3,-6.73,0.07,16.22,22,10,North West
1484,2022-02-01,1518,2022-02-01 07:34:00,2022-02-01 22:56:00,R2,2.1,-17.81,0.37,-4.32,0.09,16.75,7,16,North West
1485,2022-02-02,1519,2022-02-02 07:30:00,2022-02-02 23:54:00,R1,1.4,-20.25,0.39,-3.32,0.05,6.31,7,17,North West
1486,2022-02-03,1520,2022-02-03 22:30:00,2022-02-04 07:31:00,R1,1.1,-28.31,0.28,-4.52,0.1,7.85,22,10,North West
1487,2022-02-04,1521,2022-02-04 07:31:00,2022-02-04 23:00:00,R2,2.6,-28.81,0.33,-4.99,0.16,11.11,7,16,North West
1488,2022-02-05,1522,2022-02-05 22:30:00,2022-02-06 09:55:00,R1,1.3,-22.27,0.36,-4.74,0.08,15.65,22,12,North West
1489,2022-02-06,1524,2022-02-06 12:53:00,2022-02-06 16:00:00,R3,5.1,-64.82,0.25,-10.02,0.06,15.34,12,4,North West
1490,2022-02-06,1525,2022-02-06 16:00:00,2022-02-06 19:46:00,R4,11.8,-53.18,0.5,-8.37,0.09,13.78,16,4,North West
1491,2022-02-06,1526,2022-02-06 19:46:00,2022-02-06 22:37:00,R5,2,-46.59,0.37,-7.3,0.05,11.81,19,3,North West
1492,2022-02-06,1523,2022-02-06 09:55:00,2022-02-06 12:53:00,R2,8,-83.65,0.37,-12.49,0.06,16.27,9,3,North West
1493,2022-02-06,1527,2022-02-06 22:37:00,2022-02-07 06:56:00,R1,1.3,-56.58,0.39,-8.95,0.01,15.02,22,9,North West
1494,2022-02-07,1528,2022-02-07 22:30:00,2022-02-08 23:12:00,R1,1.4,-15.63,0.27,-3.63,0.05,13.41,22,25,North West
1495,2022-02-10,1529,2022-02-10 07:30:00,2022-02-10 20:15:00,R1,1.2,-3.74,0.45,-2.45,0.13,15.86,7,13,West
1496,2022-02-10,1530,2022-02-10 20:15:00,2022-02-11 07:41:00,R1,3.4,-57.46,0.19,-8.74,0.07,12.46,20,12,West
1497,2022-02-14,1532,2022-02-14 13:05:00,2022-02-15 07:57:00,R1,1.1,-51.59,0.36,-8.38,0.04,15.45,13,19,South West
1498,2022-02-14,1531,2022-02-14 07:30:00,2022-02-14 13:05:00,R1,0.4,-34,0.34,-5.44,0.06,9.52,7,6,South West
1499,2022-02-15,1533,2022-02-15 07:57:00,2022-02-15 23:22:00,R2,1.5,-34.28,0.45,-6.01,0.04,13.8,7,16,West
1500,2022-02-15,1534,2022-02-15 23:22:00,2022-02-16 09:37:00,R1,9.4,-74.61,0.44,-10.58,0.04,10.03,23,11,West
1501,2022-02-16,1537,2022-02-16 21:17:00,2022-02-17 08:08:00,R1,3.8,-9.51,0.14,-1.5,0.04,2.49,21,11,West
1502,2022-02-16,1535,2022-02-16 09:37:00,2022-02-16 14:40:00,R2,2.1,-40.15,0.39,-5.83,0.06,6.49,9,6,West
1503,2022-02-16,1536,2022-02-16 14:40:00,2022-02-16 21:17:00,R3,2.3,-12.87,0.21,-2.1,0.06,3.93,14,7,West
1504,2022-02-17,1538,2022-02-17 22:30:00,2022-02-18 08:17:00,R1,2.6,-2.93,0.31,-1.74,0.07,10.99,22,10,West
1505,2022-02-18,1539,2022-02-18 08:17:00,2022-02-18 20:22:00,R2,3.1,-17.72,0.49,-3.09,0.06,7,8,13,West
1506,2022-02-19,1540,2022-02-19 22:30:00,2022-02-20 09:27:00,R1,2.3,-3.14,0.41,-2.33,0.02,15.5,22,11,North West
1507,2022-02-20,1541,2022-02-20 09:27:00,2022-02-20 17:00:00,R2,1.7,-9.24,0.08,-2.84,0.09,13.48,9,8,North West
1508,2022-02-20,1542,2022-02-20 17:00:00,2022-02-21 07:32:00,R1,4.3,-15.03,0.26,-3.5,0.05,12.97,17,15,North West
1509,2022-02-21,1544,2022-02-21 21:16:00,2022-02-22 19:48:00,R1,2.2,-3.56,0.38,-2.47,0.03,16.2,21,23,North West
1510,2022-02-21,1543,2022-02-21 07:32:00,2022-02-21 21:16:00,R2,8.7,-19.29,0.33,-5.19,0.04,22.23,7,14,North West
1511,2022-02-22,1545,2022-02-22 19:48:00,2022-02-23 07:19:00,R1,2.1,-9.27,0.4,-2.59,0.01,11.45,19,12,West
1512,2022-02-24,1546,2022-02-24 07:30:00,2022-02-24 23:38:00,R1,3.2,-26.05,0.3,-5.32,0.02,16.51,7,17,West
1513,2022-03-13,1547,2022-03-13 22:30:00,2022-03-14 07:30:00,R1,8.7,-77.19,0.35,-11.05,0.08,11.21,22,9,South
1514,2022-03-14,1548,2022-03-14 22:30:00,2022-03-15 07:55:00,R1,2.5,-65.73,0.06,-8.98,0.12,6.11,22,10,East
1515,2022-03-15,1549,2022-03-15 07:55:00,2022-03-15 21:05:00,R2 - poussière du Sahara,11.5,-52.3,0.19,-8.73,0.07,17.54,7,14,East
1516,2022-03-28,1551,2022-03-29 22:30:00,2022-03-30 07:40:00,R1 - passage heure d'été,5,-46.06,0.26,-7.25,0.05,11.94,22,10,North
1517,2022-03-29,1553,2022-03-30 22:39:00,2022-04-01 07:15:00,R1,5,-43.37,0.33,-7.6,0.07,17.43,22,33,North
1518,2022-03-29,1552,2022-03-30 07:40:00,2022-03-30 22:39:00,R2,3.7,-35.63,0.34,-6.74,0.11,18.29,7,15,North
1519,2022-03-31,1554,2022-04-01 07:15:00,2022-04-02 09:30:00,R1 - neige,1,NA,NA,NA,NA,NA,7,27,North
1520,2022-04-03,1555,2022-04-04 22:30:00,2022-04-05 07:48:00,R1,1.4,-31.26,0.1,-5.89,0.1,15.86,22,10,South
1521,2022-04-04,1556,2022-04-05 07:48:00,2022-04-05 23:07:00,R2,1.6,-6.1,0.24,-2.04,0.05,10.22,7,16,West
1522,2022-04-05,1557,2022-04-06 22:30:00,2022-04-07 07:45:00,R1,5.6,-27.98,0.35,-4.7,0.08,9.62,22,10,West
1523,2022-04-10,1558,2022-04-11 07:30:00,2022-04-11 19:50:00,R1 - Cumul depuis 07.04 - très pluvieux le 08.04 & neige,39.3,-93.53,0.21,-12.86,0.05,9.34999999999999,7,13,South
1524,2022-04-22,1559,2022-04-23 22:30:00,2022-04-24 10:15:00,R1,0.15,-51.07,0.3,-7.56,0.04,9.41,22,12,East
1525,2022-04-23,1560,2022-04-24 17:00:00,2022-04-24 18:00:00,R2 - entre 17:00 et 18:00,2,-46.62,0.26,-6.23,0.05,3.22000000000001,17,1,East
1526,2022-04-23,1561,2022-04-24 18:00:00,2022-04-24 23:44:00,R3 - orage,1.8,-62.53,0.37,-10.3,0.11,19.87,18,6,East
1527,2022-05-04,1562,2022-05-05 08:00:00,2022-05-05 20:14:00,R1,0.7,-55.13,0.47,-7.99,0.11,8.79,8,13,North
1528,2022-05-15,1564,2022-05-16 06:45:00,2022-05-16 19:15:00,R2,0.3,5.52,0.32,2.62,0.09,-15.44,6,13,South
1529,2022-05-15,1563,2022-05-16 00:01:00,2022-05-16 06:45:00,R1 - complété par qqs gouttes sur feuilles,0.1,8.56,0.46,3.7,0.13,-21.04,0,7,South
1530,2022-05-18,1565,2022-05-19 12:00:00,2022-05-19 12:40:00,R1 - orage,0.3,-3.61,0.25,2.22,0.1,-21.37,12,1,South
1531,2022-05-19,1566,2022-05-20 16:00:00,2022-05-20 16:50:00,R1,1,-1.34,0.4,0.49,0.16,-5.26,16,1,South
1532,2022-05-22,1567,2022-05-23 00:01:00,2022-05-23 08:15:00,R1,0.6,-3.88,0.27,2.1,0.05,-20.68,0,9,West
1533,2022-05-22,1569,2022-05-23 16:15:00,2022-05-23 17:00:00,R3,1.7,-24.96,0.24,-4.1,0.08,7.84,16,1,West
1534,2022-05-22,1570,2022-05-23 18:40:00,2022-05-23 18:55:00,R4,1.7,-23.03,0.48,-4.2,0.09,10.57,18,1,West
1535,2022-05-22,1568,2022-05-23 16:00:00,2022-05-23 16:15:00,R2 - orage,7.5,-21.34,0.36,-3.74,0.1,8.58,16,1,West
1536,2022-05-23,1571,2022-05-24 00:01:00,2022-05-24 08:00:00,R1,10,-42.09,0.33,-6.79,0.09,12.23,0,8,South
1537,2022-05-23,1572,2022-05-24 08:00:00,2022-05-24 22:44:00,R2,0.7,-36.04,0.41,-5.66,0.09,9.24,8,15,South
1538,2022-06-02,1573,2022-06-03 07:00:00,2022-06-03 19:00:00,R1,0.4,-10.65,0.19,-0.96,0.12,-2.97,7,12,North
1539,2022-06-04,1574,2022-06-05 00:01:00,2022-06-05 08:15:00,R1,6,-45.09,0.44,-6.06,0.13,3.38999999999999,0,9,North
1540,2022-06-04,1575,2022-06-05 08:15:00,2022-06-05 09:55:00,R2,1,-41.21,0.16,-6.13,0.03,7.83,8,2,North
1541,2022-06-04,1579,2022-06-05 20:45:00,2022-06-05 23:55:00,R6,0.8,-30.85,0.33,-5.07,0.07,9.71,20,4,North
1542,2022-06-04,1580,2022-06-05 23:55:00,2022-06-06 09:45:00,R1,0.2,-27.11,0.48,-4.61,0.09,9.77,23,10,North
1543,2022-06-04,1578,2022-06-05 16:00:00,2022-06-05 20:45:00,R5,1.2,-53.04,0.28,-6.93,0.05,2.4,16,5,North
1544,2022-06-04,1576,2022-06-05 09:55:00,2022-06-05 13:00:00,R3,6,-42.33,0.19,-6.6,0.06,10.47,9,4,North
1545,2022-06-04,1577,2022-06-05 13:00:00,2022-06-05 16:00:00,R4,2.1,-48.59,0.29,-7.57,0.06,11.97,13,3,North
1546,2022-06-05,1581,2022-06-06 07:00:00,2022-06-06 18:00:00,R1,3.4,-47.16,0.42,-6.86,0.11,7.72000000000001,7,11,North
1547,2022-06-07,1582,2022-06-08 07:00:00,2022-06-08 18:40:00,R1,3.6,-33.2,0.16,-4.87,0.09,5.76,7,12,North
1548,2022-06-19,1583,2022-06-20 00:01:00,2022-06-20 07:10:00,R1,2.5,-22.29,0.3,-3.55,0.06,6.11,0,8,North
1549,2022-06-21,1584,2022-06-22 16:00:00,2022-06-22 18:55:00,R1 - orage,1,-19.18,0.26,-2.63,0.15,1.86,16,3,North
1550,2022-06-22,1586,2022-06-23 22:49:00,2022-06-24 07:05:00,R1,3.3,-19.94,0.49,-4.05,0.08,12.46,22,9,North
1551,2022-06-22,1585,2022-06-23 22:00:00,2022-06-23 22:49:00,R1,2.7,-23.52,0.21,-4.35,0.1,11.28,22,1,North
1552,2022-06-23,1587,2022-06-24 07:05:00,2022-06-24 23:59:00,R2 - deux orages (12:00 & 20:00),6.4,-43.75,0.33,-6.61,0.03,9.13,7,17,South
1553,2022-06-24,1588,2022-06-25 21:30:00,2022-06-25 23:19:00,R1 - orage à 21:30,4.6,-37.77,0.42,-5.34,0.02,4.95,21,2,South
1554,2022-06-25,1589,2022-06-26 20:00:00,2022-06-26 21:25:00,R1,1.7,-41.03,0.41,-5.37,0.1,1.93,20,2,South
1555,2022-06-25,1590,2022-06-26 21:25:00,2022-06-27 07:25:00,R1,1.2,-38.25,0.37,-5.16,0.04,3.03,21,10,South
1556,2022-06-26,1591,2022-06-27 07:25:00,2022-06-27 22:42:00,R2,0.2,-34.5,0.31,-4.66,0.09,2.78,7,16,South
1557,2022-06-26,1592,2022-06-27 22:42:00,2022-06-28 07:31:00,R1,0.4,-12.16,0.43,-2.32,0.02,6.4,22,9,South
1558,2022-06-29,1593,2022-06-30 07:00:00,2022-06-30 23:05:00,R1,1.3,-32.65,0.4,-4.84,0.05,6.07,7,17,East
1559,2022-07-19,1595,2022-07-20 19:45:00,2022-07-20 21:30:00,R2 - orages,7,-11.68,0.4,-2.47,0.05,8.08,19,2,South West
1560,2022-07-19,1594,2022-07-20 07:00:00,2022-07-20 07:30:00,R1 - premier orage,0.3,-13.21,0.32,-1.13,0.04,-4.17,7,1,South West
1561,2022-07-19,1596,2022-07-20 21:30:00,2022-07-21 07:20:00,R1,0.2,-10.48,0.39,-2.4,0.08,8.72,21,10,South West
1562,2022-07-22,1597,2022-07-23 01:30:00,2022-07-23 09:15:00,R1,1.6,8.04,0.21,1.35,0.09,-2.76,1,8,South West
1563,2022-08-03,1598,2022-08-04 23:15:00,2022-08-05 07:10:00,R1 - orages + pluie,8.8,-10.67,0.37,-1.31,0.05,-0.19,23,8,High CE
1564,2022-08-04,1599,2022-08-05 07:10:00,2022-08-05 14:45:00,R2 - pluie du matin,2.9,-0.1,0.3,-0.52,0.12,4.06,7,8,High CE
1565,2022-08-05,1600,2022-08-06,2022-08-19 16:50:00,R1 - retour de vacances,4,-28.5,0.24,-3.64,0.06,0.620000000000001,0,329,High CE
1566,2022-08-19,1601,2022-08-20 00:01:00,2022-08-20 13:01:00,R1 - pluie de la nuit,0.3,-23.19,0.35,-3.47,0.08,4.57,0,13,South
1567,2022-08-30,1602,2022-08-31 11:00:00,2022-08-31 19:10:00,R1 - orage vers 11:00,17.4,-66.98,0.48,-10.51,0.01,17.1,11,9,North
1568,2022-09-02,1603,2022-09-03 00:01:00,2022-09-03 09:15:00,R1,3.7,-50.99,0.38,-7.51,0.04,9.09,0,10,East
1569,2022-09-02,1605,2022-09-03 12:22:00,2022-09-03 23:59:00,R3,1.9,-41.64,0.13,-5.46,0.03,2.04,12,12,East
1570,2022-09-02,1604,2022-09-03 09:15:00,2022-09-03 12:22:00,R2,0.3,-47.22,0.13,-7,0.08,8.78,9,4,East
